gamename,Period,avg
Company of Heroes 2,63,3793.7
Company of Heroes 2,62,3991.5
Company of Heroes 2,61,3610.09
Company of Heroes 2,60,3549.86
Company of Heroes 2,59,3656.21
Company of Heroes 2,58,3915.52
Company of Heroes 2,57,4574.96
Company of Heroes 2,56,4709.87
Company of Heroes 2,55,5533.94
Company of Heroes 2,54,3458.91
Company of Heroes 2,53,3441.34
Company of Heroes 2,52,3425.14
Company of Heroes 2,51,3646.55
Company of Heroes 2,50,3881.49
Company of Heroes 2,49,4391.98
Company of Heroes 2,48,3617.63
Company of Heroes 2,47,3853.32
Company of Heroes 2,46,3868.24
Company of Heroes 2,45,4300.73
Company of Heroes 2,44,4273.26
Company of Heroes 2,43,4119.81
Company of Heroes 2,42,3831.14
Company of Heroes 2,41,4459.97
Company of Heroes 2,40,4275.97
Company of Heroes 2,39,4057.93
Company of Heroes 2,38,4502.98
Company of Heroes 2,37,4449.42
Company of Heroes 2,36,4354.48
Company of Heroes 2,35,4765.71
Company of Heroes 2,34,5113.12
Company of Heroes 2,33,5620.76
Company of Heroes 2,32,5140.51
Company of Heroes 2,31,4894.92
Company of Heroes 2,30,4418.38
Company of Heroes 2,29,4687.76
Company of Heroes 2,28,6073.8
Company of Heroes 2,27,4524.74
Company of Heroes 2,26,4160.7
Company of Heroes 2,25,4032.78
Company of Heroes 2,24,3695.94
Company of Heroes 2,23,3898.65
Company of Heroes 2,22,4209.1
Company of Heroes 2,21,5471.52
Company of Heroes 2,20,4982.01
Company of Heroes 2,19,5149.93
Company of Heroes 2,18,4723.1
Company of Heroes 2,17,4556.81
Company of Heroes 2,16,3619.95
Company of Heroes 2,15,4320.49
Company of Heroes 2,14,5547.66
Company of Heroes 2,13,4027.57
Company of Heroes 2,12,3205.7
Company of Heroes 2,11,3100.3
Company of Heroes 2,10,2612.56
Company of Heroes 2,9,3235.13
Company of Heroes 2,8,4603.73
Company of Heroes 2,7,3108.96
Company of Heroes 2,6,2398.95
Company of Heroes 2,5,2414.23
Company of Heroes 2,4,2732.93
Company of Heroes 2,3,3520.38
Company of Heroes 2,2,5701.7
Company of Heroes 2,1,8036.37
The Elder Scrolls V: Skyrim,104,5996.39
The Elder Scrolls V: Skyrim,103,6282.77
The Elder Scrolls V: Skyrim,102,5799.18
The Elder Scrolls V: Skyrim,101,6165.86
The Elder Scrolls V: Skyrim,100,5936.55
The Elder Scrolls V: Skyrim,99,6195.27
The Elder Scrolls V: Skyrim,98,6855.91
The Elder Scrolls V: Skyrim,97,6941.59
The Elder Scrolls V: Skyrim,96,7522.3
The Elder Scrolls V: Skyrim,95,8665.43
The Elder Scrolls V: Skyrim,94,10033.35
The Elder Scrolls V: Skyrim,93,8551.21
The Elder Scrolls V: Skyrim,92,7708.21
The Elder Scrolls V: Skyrim,91,8211.45
The Elder Scrolls V: Skyrim,90,7496.63
The Elder Scrolls V: Skyrim,89,7163.39
The Elder Scrolls V: Skyrim,88,6974.88
The Elder Scrolls V: Skyrim,87,7151.71
The Elder Scrolls V: Skyrim,86,8087.43
The Elder Scrolls V: Skyrim,85,8032.14
The Elder Scrolls V: Skyrim,84,9014.77
The Elder Scrolls V: Skyrim,83,8997.04
The Elder Scrolls V: Skyrim,82,9008.53
The Elder Scrolls V: Skyrim,81,9289.71
The Elder Scrolls V: Skyrim,80,9795.39
The Elder Scrolls V: Skyrim,79,11019.33
The Elder Scrolls V: Skyrim,78,10321.92
The Elder Scrolls V: Skyrim,77,9850.86
The Elder Scrolls V: Skyrim,76,10261.46
The Elder Scrolls V: Skyrim,75,9779.81
The Elder Scrolls V: Skyrim,74,10653.69
The Elder Scrolls V: Skyrim,73,11852.48
The Elder Scrolls V: Skyrim,72,12382.73
The Elder Scrolls V: Skyrim,71,11736.33
The Elder Scrolls V: Skyrim,70,12154.55
The Elder Scrolls V: Skyrim,69,12598.79
The Elder Scrolls V: Skyrim,68,13242.92
The Elder Scrolls V: Skyrim,67,14844.98
The Elder Scrolls V: Skyrim,66,14458.95
The Elder Scrolls V: Skyrim,65,13320.96
The Elder Scrolls V: Skyrim,64,13580.95
The Elder Scrolls V: Skyrim,63,14508.49
The Elder Scrolls V: Skyrim,62,16275.74
The Elder Scrolls V: Skyrim,61,16630.66
The Elder Scrolls V: Skyrim,60,16630.14
The Elder Scrolls V: Skyrim,59,15590.83
The Elder Scrolls V: Skyrim,58,16341.49
The Elder Scrolls V: Skyrim,57,16981.54
The Elder Scrolls V: Skyrim,56,18942.08
The Elder Scrolls V: Skyrim,55,21170.55
The Elder Scrolls V: Skyrim,54,23831.1
The Elder Scrolls V: Skyrim,53,28071.49
The Elder Scrolls V: Skyrim,52,23440.65
The Elder Scrolls V: Skyrim,51,21397.24
The Elder Scrolls V: Skyrim,50,26446.35
The Elder Scrolls V: Skyrim,49,27617.91
The Elder Scrolls V: Skyrim,48,25852.82
The Elder Scrolls V: Skyrim,47,22537.08
The Elder Scrolls V: Skyrim,46,22668.09
The Elder Scrolls V: Skyrim,45,24092.01
The Elder Scrolls V: Skyrim,44,27014.8
The Elder Scrolls V: Skyrim,43,31268.14
The Elder Scrolls V: Skyrim,42,29697.59
The Elder Scrolls V: Skyrim,41,23576.22
The Elder Scrolls V: Skyrim,40,23159.69
The Elder Scrolls V: Skyrim,39,22058.5
The Elder Scrolls V: Skyrim,38,24851.13
The Elder Scrolls V: Skyrim,37,26234.36
The Elder Scrolls V: Skyrim,36,27145.7
The Elder Scrolls V: Skyrim,35,30335.68
The Elder Scrolls V: Skyrim,34,28955.17
The Elder Scrolls V: Skyrim,33,26332.14
The Elder Scrolls V: Skyrim,32,29151.84
The Elder Scrolls V: Skyrim,31,35208.23
The Elder Scrolls V: Skyrim,30,31754.71
The Elder Scrolls V: Skyrim,29,25324.17
The Elder Scrolls V: Skyrim,28,25416.47
The Elder Scrolls V: Skyrim,27,29719.83
The Elder Scrolls V: Skyrim,26,29594.91
The Elder Scrolls V: Skyrim,25,35188.68
The Elder Scrolls V: Skyrim,24,28267.36
The Elder Scrolls V: Skyrim,23,22901.99
The Elder Scrolls V: Skyrim,22,23188.74
The Elder Scrolls V: Skyrim,21,24554.82
The Elder Scrolls V: Skyrim,20,31466.46
The Elder Scrolls V: Skyrim,19,39165.78
The Elder Scrolls V: Skyrim,18,37218.31
The Elder Scrolls V: Skyrim,17,24038.41
The Elder Scrolls V: Skyrim,16,21211.98
The Elder Scrolls V: Skyrim,15,23183.79
The Elder Scrolls V: Skyrim,14,27962.01
The Elder Scrolls V: Skyrim,13,25593.96
The Elder Scrolls V: Skyrim,12,22171.58
The Elder Scrolls V: Skyrim,11,20310.56
The Elder Scrolls V: Skyrim,10,20744.61
The Elder Scrolls V: Skyrim,9,23626.07
The Elder Scrolls V: Skyrim,8,32111.33
The Elder Scrolls V: Skyrim,7,29188.55
The Elder Scrolls V: Skyrim,6,25620.41
The Elder Scrolls V: Skyrim,5,22058.93
The Elder Scrolls V: Skyrim,4,20278.78
The Elder Scrolls V: Skyrim,3,19585.39
The Elder Scrolls V: Skyrim,2,27905.4
The Elder Scrolls V: Skyrim,1,24254.09
Russian Fishing 4,33,4087.76
Russian Fishing 4,32,4303.58
Russian Fishing 4,31,3771.99
Russian Fishing 4,30,3373.95
Russian Fishing 4,29,3142.98
Russian Fishing 4,28,3156.06
Russian Fishing 4,27,3261.5
Russian Fishing 4,26,3245.5
Russian Fishing 4,25,3555.51
Russian Fishing 4,24,4268.86
Russian Fishing 4,23,4772.63
Russian Fishing 4,22,4222.39
Russian Fishing 4,21,3651.77
Russian Fishing 4,20,2433.59
Russian Fishing 4,19,2468.91
Russian Fishing 4,18,2528.39
Russian Fishing 4,17,2444.36
Russian Fishing 4,16,2201.39
Russian Fishing 4,15,1952.27
Russian Fishing 4,14,1810.13
Russian Fishing 4,13,1707.68
Russian Fishing 4,12,2039.61
Russian Fishing 4,11,2240.13
Russian Fishing 4,10,2462.22
Russian Fishing 4,9,2521.12
Russian Fishing 4,8,2998.19
Russian Fishing 4,7,2840.89
Russian Fishing 4,6,2682.43
Russian Fishing 4,5,2644.67
Russian Fishing 4,4,2231.65
Russian Fishing 4,3,2056.71
Russian Fishing 4,2,1475.54
Russian Fishing 4,1,1481.92
MahjongSoul,8,4674.79
MahjongSoul,7,3128.67
MahjongSoul,6,1412.36
MahjongSoul,5,1102.75
MahjongSoul,4,1118.37
MahjongSoul,3,1485.79
MahjongSoul,2,2147.66
MahjongSoul,1,2076.27
Fallout 76,11,6233.95
Fallout 76,10,7376.66
Fallout 76,9,7044.36
Fallout 76,8,6679.08
Fallout 76,7,6434.18
Fallout 76,6,5168.97
Fallout 76,5,7064.29
Fallout 76,4,9011.95
Fallout 76,3,7983.75
Fallout 76,2,14475.32
Fallout 76,1,15807.5
Phantasy Star Online 2,7,5197.19
Phantasy Star Online 2,6,5256.29
Phantasy Star Online 2,5,5706.44
Phantasy Star Online 2,4,5062.83
Phantasy Star Online 2,3,6356.93
Phantasy Star Online 2,2,7636.09
Phantasy Star Online 2,1,11257.63
Mount & Blade: Warband,104,5016.12
Mount & Blade: Warband,103,5057.01
Mount & Blade: Warband,102,4696.91
Mount & Blade: Warband,101,4148.04
Mount & Blade: Warband,100,4107.68
Mount & Blade: Warband,99,3678.46
Mount & Blade: Warband,98,4133.63
Mount & Blade: Warband,97,4569.84
Mount & Blade: Warband,96,4206.01
Mount & Blade: Warband,95,5367.02
Mount & Blade: Warband,94,10683.58
Mount & Blade: Warband,93,10991.36
Mount & Blade: Warband,92,8383.85
Mount & Blade: Warband,91,7952.24
Mount & Blade: Warband,90,6402.44
Mount & Blade: Warband,89,6162.63
Mount & Blade: Warband,88,7045.32
Mount & Blade: Warband,87,6311.62
Mount & Blade: Warband,86,7046.77
Mount & Blade: Warband,85,7272.7
Mount & Blade: Warband,84,6752.38
Mount & Blade: Warband,83,7761.86
Mount & Blade: Warband,82,6861.97
Mount & Blade: Warband,81,6645.02
Mount & Blade: Warband,80,6882.76
Mount & Blade: Warband,79,8156.55
Mount & Blade: Warband,78,7372.96
Mount & Blade: Warband,77,6309.18
Mount & Blade: Warband,76,6144.56
Mount & Blade: Warband,75,6989.17
Mount & Blade: Warband,74,7094.27
Mount & Blade: Warband,73,7927.41
Mount & Blade: Warband,72,6853.1
Mount & Blade: Warband,71,6450.02
Mount & Blade: Warband,70,6912.76
Mount & Blade: Warband,69,5718.71
Mount & Blade: Warband,68,6663.31
Mount & Blade: Warband,67,7436.05
Mount & Blade: Warband,66,6538.89
Mount & Blade: Warband,65,5736.08
Mount & Blade: Warband,64,5573.42
Mount & Blade: Warband,63,6711.52
Mount & Blade: Warband,62,8061.02
Mount & Blade: Warband,61,8543.3
Mount & Blade: Warband,60,7321.64
Mount & Blade: Warband,59,6279.31
Mount & Blade: Warband,58,6539.04
Mount & Blade: Warband,57,7203.3
Mount & Blade: Warband,56,6994.96
Mount & Blade: Warband,55,8087.52
Mount & Blade: Warband,54,7034.27
Mount & Blade: Warband,53,5708.17
Mount & Blade: Warband,52,5855.44
Mount & Blade: Warband,51,6612.44
Mount & Blade: Warband,50,7504.36
Mount & Blade: Warband,49,8012
Mount & Blade: Warband,48,7261.95
Mount & Blade: Warband,47,6132.48
Mount & Blade: Warband,46,6121.67
Mount & Blade: Warband,45,6450.95
Mount & Blade: Warband,44,6644.45
Mount & Blade: Warband,43,7828.13
Mount & Blade: Warband,42,6362.77
Mount & Blade: Warband,41,5213.08
Mount & Blade: Warband,40,5686.37
Mount & Blade: Warband,39,7192.39
Mount & Blade: Warband,38,8177.35
Mount & Blade: Warband,37,6448.88
Mount & Blade: Warband,36,7390.32
Mount & Blade: Warband,35,5439.72
Mount & Blade: Warband,34,5529.94
Mount & Blade: Warband,33,5675.82
Mount & Blade: Warband,32,6420.78
Mount & Blade: Warband,31,8199.48
Mount & Blade: Warband,30,7924.45
Mount & Blade: Warband,29,6268.33
Mount & Blade: Warband,28,4321.32
Mount & Blade: Warband,27,4317.2
Mount & Blade: Warband,26,5451.44
Mount & Blade: Warband,25,9215.2
Mount & Blade: Warband,24,5238.03
Mount & Blade: Warband,23,4018.09
Mount & Blade: Warband,22,4068.65
Mount & Blade: Warband,21,3690.05
Mount & Blade: Warband,20,3875.47
Mount & Blade: Warband,19,4054.98
Mount & Blade: Warband,18,3918.67
Mount & Blade: Warband,17,3572.8
Mount & Blade: Warband,16,3215.18
Mount & Blade: Warband,15,2965.87
Mount & Blade: Warband,14,3767.35
Mount & Blade: Warband,13,4585.59
Mount & Blade: Warband,12,3959.15
Mount & Blade: Warband,11,3320.16
Mount & Blade: Warband,10,3395.67
Mount & Blade: Warband,9,3170.01
Mount & Blade: Warband,8,3282.66
Mount & Blade: Warband,7,3909.84
Mount & Blade: Warband,6,3114.23
Mount & Blade: Warband,5,2678.41
Mount & Blade: Warband,4,2793.38
Mount & Blade: Warband,3,3182.24
Mount & Blade: Warband,2,3829.57
Mount & Blade: Warband,1,4139.63
SCP: Secret Laboratory,39,4974.93
SCP: Secret Laboratory,38,4433.34
SCP: Secret Laboratory,37,3609.51
SCP: Secret Laboratory,36,3689.79
SCP: Secret Laboratory,35,3934.47
SCP: Secret Laboratory,34,4106
SCP: Secret Laboratory,33,5679.27
SCP: Secret Laboratory,32,3999.78
SCP: Secret Laboratory,31,3611.58
SCP: Secret Laboratory,30,3513.61
SCP: Secret Laboratory,29,3809.65
SCP: Secret Laboratory,28,3425.87
SCP: Secret Laboratory,27,2715.27
SCP: Secret Laboratory,26,2672.34
SCP: Secret Laboratory,25,2471.54
SCP: Secret Laboratory,24,2591.97
SCP: Secret Laboratory,23,2202.33
SCP: Secret Laboratory,22,2474.4
SCP: Secret Laboratory,21,3103.22
SCP: Secret Laboratory,20,2807.17
SCP: Secret Laboratory,19,2616.56
SCP: Secret Laboratory,18,2505.54
SCP: Secret Laboratory,17,2723.85
SCP: Secret Laboratory,16,2616.94
SCP: Secret Laboratory,15,2341.12
SCP: Secret Laboratory,14,2540.91
SCP: Secret Laboratory,13,2354.84
SCP: Secret Laboratory,12,2180.51
SCP: Secret Laboratory,11,2416.03
SCP: Secret Laboratory,10,1886.83
SCP: Secret Laboratory,9,1991.78
SCP: Secret Laboratory,8,1928.83
SCP: Secret Laboratory,7,1306.17
SCP: Secret Laboratory,6,1337.56
SCP: Secret Laboratory,5,1468.16
SCP: Secret Laboratory,4,1127.21
SCP: Secret Laboratory,3,1152.28
SCP: Secret Laboratory,2,839.88
SCP: Secret Laboratory,1,99.97
RuneScape,5,6609.23
RuneScape,4,5998.22
RuneScape,3,5611.48
RuneScape,2,7133.66
RuneScape,1,8583.03
Total War: ROME II - Emperor Edition,90,5696.08
Total War: ROME II - Emperor Edition,89,6162.97
Total War: ROME II - Emperor Edition,88,5801.03
Total War: ROME II - Emperor Edition,87,5879.06
Total War: ROME II - Emperor Edition,86,5540.54
Total War: ROME II - Emperor Edition,85,4790.09
Total War: ROME II - Emperor Edition,84,5307.37
Total War: ROME II - Emperor Edition,83,5417.19
Total War: ROME II - Emperor Edition,82,5615.96
Total War: ROME II - Emperor Edition,81,7215.65
Total War: ROME II - Emperor Edition,80,7578.43
Total War: ROME II - Emperor Edition,79,7029.64
Total War: ROME II - Emperor Edition,78,5646.32
Total War: ROME II - Emperor Edition,77,5539.86
Total War: ROME II - Emperor Edition,76,5332.55
Total War: ROME II - Emperor Edition,75,4925.44
Total War: ROME II - Emperor Edition,74,5050.89
Total War: ROME II - Emperor Edition,73,4785.58
Total War: ROME II - Emperor Edition,72,4877.03
Total War: ROME II - Emperor Edition,71,4847.97
Total War: ROME II - Emperor Edition,70,4609.33
Total War: ROME II - Emperor Edition,69,5328.88
Total War: ROME II - Emperor Edition,68,5494.68
Total War: ROME II - Emperor Edition,67,5881.67
Total War: ROME II - Emperor Edition,66,5802.12
Total War: ROME II - Emperor Edition,65,5920.79
Total War: ROME II - Emperor Edition,64,5600.8
Total War: ROME II - Emperor Edition,63,4921.69
Total War: ROME II - Emperor Edition,62,5842.05
Total War: ROME II - Emperor Edition,61,6345.64
Total War: ROME II - Emperor Edition,60,7555.1
Total War: ROME II - Emperor Edition,59,5706.59
Total War: ROME II - Emperor Edition,58,4822.21
Total War: ROME II - Emperor Edition,57,5226.83
Total War: ROME II - Emperor Edition,56,5931.48
Total War: ROME II - Emperor Edition,55,6437.34
Total War: ROME II - Emperor Edition,54,5723.97
Total War: ROME II - Emperor Edition,53,6288.36
Total War: ROME II - Emperor Edition,52,7678.75
Total War: ROME II - Emperor Edition,51,5651.19
Total War: ROME II - Emperor Edition,50,5193.93
Total War: ROME II - Emperor Edition,49,6089.87
Total War: ROME II - Emperor Edition,48,5776.24
Total War: ROME II - Emperor Edition,47,5964.05
Total War: ROME II - Emperor Edition,46,5423.51
Total War: ROME II - Emperor Edition,45,5191.42
Total War: ROME II - Emperor Edition,44,5398.75
Total War: ROME II - Emperor Edition,43,5322.38
Total War: ROME II - Emperor Edition,42,6041.61
Total War: ROME II - Emperor Edition,41,6516.81
Total War: ROME II - Emperor Edition,40,5979.33
Total War: ROME II - Emperor Edition,39,5683.36
Total War: ROME II - Emperor Edition,38,5390.73
Total War: ROME II - Emperor Edition,37,5584.98
Total War: ROME II - Emperor Edition,36,6055.15
Total War: ROME II - Emperor Edition,35,6610.49
Total War: ROME II - Emperor Edition,34,6250.38
Total War: ROME II - Emperor Edition,33,6971.38
Total War: ROME II - Emperor Edition,32,7289.63
Total War: ROME II - Emperor Edition,31,7997.08
Total War: ROME II - Emperor Edition,30,8219.34
Total War: ROME II - Emperor Edition,29,8297.16
Total War: ROME II - Emperor Edition,28,7818.92
Total War: ROME II - Emperor Edition,27,6754.74
Total War: ROME II - Emperor Edition,26,7586.46
Total War: ROME II - Emperor Edition,25,7682.98
Total War: ROME II - Emperor Edition,24,7793.55
Total War: ROME II - Emperor Edition,23,8201.94
Total War: ROME II - Emperor Edition,22,7803.99
Total War: ROME II - Emperor Edition,21,7421.28
Total War: ROME II - Emperor Edition,20,8293.82
Total War: ROME II - Emperor Edition,19,9686.3
Total War: ROME II - Emperor Edition,18,13671.88
Total War: ROME II - Emperor Edition,17,13540.9
Total War: ROME II - Emperor Edition,16,13480.04
Total War: ROME II - Emperor Edition,15,10239.27
Total War: ROME II - Emperor Edition,14,11652.31
Total War: ROME II - Emperor Edition,13,13169.36
Total War: ROME II - Emperor Edition,12,10619.64
Total War: ROME II - Emperor Edition,11,10245.45
Total War: ROME II - Emperor Edition,10,10031.33
Total War: ROME II - Emperor Edition,9,9613.12
Total War: ROME II - Emperor Edition,8,11217.29
Total War: ROME II - Emperor Edition,7,12308.05
Total War: ROME II - Emperor Edition,6,12867.78
Total War: ROME II - Emperor Edition,5,13828.74
